bailable,energia,valencia,popularidad,tempo,genero
0.826,0.674,0.957,23,92.191,4
0.548,0.593,0.507,37,78.527,4
0.691,0.626,0.538,22,119.969,4
0.788,0.711,0.802,61,104.149,4
0.738,0.619,0.575,32,94.986,4
0.796,0.274,0.555,36,77.062,4
0.41,0.587,0.248,19,150.064,4
0.505,0.541,0.278,35,76.089,4
0.732,0.287,0.372,20,90.013,4
0.721,0.624,0.808,22,89.998,4
0.678,0.622,0.644,11,94.048,4
0.775,0.373,0.539,21,92.096,4
0.572,0.559,0.406,30,159.752,4
0.627,0.532,0.32,29,86.048,4
0.752,0.584,0.264,54,94.918,4
0.561,0.228,0.149,23,80.02,4
0.789,0.413,0.518,63,89.911,4
0.753,0.352,0.53,13,89.968,4
0.679,0.713,0.778,47,84.968,4
0.581,0.514,0.258,33,80.034,4
0.739,0.457,0.25,43,74.956,4
0.671,0.604,0.598,20,77.47,4
0.837,0.541,0.654,41,103.971,4
0.488,0.645,0.595,52,148.733,4
0.803,0.664,0.923,20,127.636,4
0.826,0.555,0.234,20,79.824,4
0.502,0.418,0.283,16,80.083,4
0.545,0.644,0.614,49,176.176,4
0.638,0.569,0.757,16,95.951,4
0.794,0.453,0.525,24,99.006,4
0.847,0.696,0.763,33,140.678,4
0.415,0.463,0.573,47,96.1,4
0.656,0.347,0.561,37,81.067,4
0.599,0.423,0.893,15,139.636,4
0.651,0.539,0.309,25,76.301,4
0.852,0.664,0.148,40,95.815,4
0.771,0.29,0.192,37,118.003,4
0.714,0.508,0.379,19,136.419,4
0.643,0.477,0.12,17,122.933,4
0.552,0.531,0.324,57,91.573,4
0.438,0.497,0.531,15,114.851,4
0.705,0.347,0.299,12,88.984,4
0.7,0.599,0.614,34,171.951,4
0.713,0.336,0.298,27,115.026,4
0.739,0.511,0.483,15,67.484,4
0.619,0.65,0.756,25,84.823,4
0.788,0.68,0.911,22,95.01,4
0.648,0.452,0.362,22,169.847,4
0.541,0.263,0.127,29,92.624,4
0.689,0.549,0.638,14,97.08,4
0.412,0.374,0.217,16,91.161,4
0.729,0.425,0.37,41,152.091,4
0.581,0.415,0.352,42,89.076,4
0.718,0.434,0.78,38,89.032,4
0.398,0.383,0.35,21,175.648,4
0.614,0.469,0.292,54,85.994,4
0.604,0.814,0.606,35,92.044,4
0.525,0.72,0.483,63,91.708,4
0.757,0.485,0.372,54,110.371,4
0.747,0.758,0.601,57,102.02,4
0.475,0.499,0.454,50,142.867,4
0.51,0.666,0.106,51,103.584,4
0.568,0.42,0.453,67,79.89,4
0.795,0.409,0.518,63,120.095,4
0.489,0.506,0.431,52,95.528,4
0.447,0.625,0.261,62,67.104,4
0.62,0.48,0.568,46,100.004,4
0.861,0.346,0.579,51,115.264,4
0.688,0.425,0.179,59,129.975,4
0.265,0.47,0.145,50,121.024,4
0.735,0.798,0.464,27,113.997,4
0.658,0.294,0.358,78,74.038,4
0.585,0.484,0.188,34,99.937,4
0.542,0.357,0.197,43,102.251,4
0.671,0.678,0.718,55,91.456,4
0.841,0.898,0.931,66,98.401,4
0.639,0.907,0.696,54,97.019,4
0.732,0.789,0.607,56,107.978,4
0.41,0.298,0.142,71,109.651,4
0.448,0.328,0.209,61,113.941,4
0.437,0.792,0.402,49,83.961,4
0.198,0.162,0.0527,61,70.453,4
0.768,0.372,0.268,32,148.529,4
0.776,0.503,0.473,82,110.134,4
0.707,0.238,0.345,75,124.156,4
0.666,0.39,0.325,65,113.866,4
0.392,0.233,0.494,65,176.569,4
0.51,0.363,0.426,69,78.0,4
0.544,0.552,0.554,77,159.738,4
0.558,0.559,0.62,79,78.558,4
0.423,0.471,0.646,52,82.527,4
0.584,0.508,0.186,52,169.975,4
0.806,0.499,0.402,52,148.033,4
0.681,0.333,0.564,61,118.05,4
0.24,0.116,0.0937,70,77.349,4
0.643,0.132,0.132,54,114.251,4
0.581,0.407,0.292,14,94.935,4
0.642,0.502,0.313,43,79.993,4
0.822,0.385,0.241,46,118.054,4
0.463,0.698,0.351,58,93.072,4
0.544,0.427,0.186,39,139.939,4
0.474,0.536,0.174,42,88.645,4
0.787,0.454,0.425,34,80.009,4
0.689,0.529,0.558,19,130.993,4
0.575,0.497,0.423,34,93.625,4
0.452,0.558,0.221,47,139.428,4
0.752,0.533,0.461,46,114.984,4
0.65,0.418,0.265,55,127.206,4
0.384,0.417,0.177,22,140.955,4
0.719,0.615,0.465,66,96.988,4
0.823,0.411,0.397,61,90.997,4
0.414,0.473,0.409,69,100.0,4
0.784,0.94,0.979,60,137.003,4
0.603,0.783,0.775,47,172.041,4
0.753,0.704,0.8,49,93.951,4
0.603,0.606,0.463,62,80.176,4
0.622,0.532,0.364,62,76.459,4
0.759,0.342,0.22,63,99.995,4
0.784,0.55,0.715,58,81.676,4
0.589,0.83,0.239,45,106.995,4
0.617,0.589,0.582,41,179.933,4
0.655,0.855,0.508,53,120.014,4
0.466,0.548,0.423,78,89.815,4
0.722,0.675,0.507,62,120.012,4
0.796,0.697,0.714,15,111.999,4
0.387,0.726,0.632,53,78.846,4
0.643,0.894,0.459,53,86.985,4
0.675,0.761,0.428,70,119.001,4
0.488,0.381,0.217,53,140.941,4
0.624,0.785,0.656,55,95.933,4
0.622,0.638,0.646,56,140.005,4
0.644,0.591,0.494,55,107.034,4
0.745,0.672,0.641,66,108.031,4
0.923,0.793,0.537,45,124.003,4
0.559,0.578,0.239,74,79.938,4
0.431,0.773,0.504,60,111.387,4
0.491,0.614,0.215,50,175.572,4
0.671,0.604,0.555,44,149.927,4
0.764,0.64,0.701,32,92.0,4
0.712,0.846,0.573,60,120.016,4
0.853,0.604,0.86,60,116.0,4
0.764,0.705,0.672,78,101.003,4
0.411,0.618,0.211,58,120.734,4
0.485,0.458,0.102,57,78.558,4
0.704,0.777,0.392,69,111.921,4
0.729,0.799,0.532,60,115.04,4
0.832,0.67,0.449,38,113.007,4
0.825,0.694,0.809,58,112.017,4
0.78,0.496,0.545,28,93.088,4
0.68,0.706,0.703,37,101.03,4
0.417,0.475,0.338,21,84.334,4
0.763,0.647,0.561,10,90.925,4
0.649,0.608,0.331,15,100.005,4
0.708,0.485,0.281,60,139.99,4
0.801,0.491,0.822,12,125.049,4
0.617,0.558,0.262,24,103.987,4
0.582,0.704,0.698,15,150.863,4
0.633,0.842,0.693,10,120.009,4
0.688,0.862,0.861,29,117.941,4
0.79,0.514,0.757,36,128.114,4
0.672,0.519,0.472,27,94.06,4
0.508,0.673,0.552,29,84.417,4
0.757,0.639,0.459,46,115.234,4
0.793,0.726,0.578,28,117.98,4
0.778,0.496,0.374,29,116.983,4
0.813,0.592,0.48,33,109.944,4
0.725,0.755,0.54,28,113.879,4
0.766,0.733,0.626,16,112.033,4
0.725,0.718,0.458,17,112.941,4
0.661,0.806,0.475,45,121.216,4
0.778,0.465,0.386,61,120.172,4
0.716,0.56,0.39,21,104.936,4
0.868,0.553,0.49,27,123.999,4
0.72,0.751,0.487,46,125.022,4
0.754,0.796,0.426,30,115.108,4
0.593,0.751,0.485,59,114.907,4
0.715,0.859,0.592,25,115.995,4
0.722,0.565,0.43,39,114.943,4
0.836,0.385,0.347,45,114.046,4
0.732,0.705,0.0634,26,119.937,4
0.735,0.652,0.22,21,118.026,4
0.79,0.607,0.395,28,120.014,4
0.801,0.469,0.317,51,115.096,4
0.764,0.669,0.707,27,108.002,4
0.763,0.37,0.283,24,114.081,4
0.784,0.786,0.544,30,120.043,4
0.854,0.723,0.359,27,117.985,4
0.854,0.498,0.343,45,108.049,4
0.697,0.719,0.662,44,117.051,4
0.824,0.396,0.252,66,118.053,4
0.775,0.719,0.853,21,107.677,4
0.758,0.625,0.672,34,119.931,4
0.816,0.531,0.328,23,111.971,4
0.741,0.42,0.341,29,109.667,4
0.771,0.786,0.19,47,119.961,4
0.704,0.613,0.484,34,116.032,4
0.594,0.791,0.8,28,214.516,4
0.932,0.489,0.726,32,112.12,4
0.811,0.665,0.347,51,109.925,4
0.641,0.795,0.457,30,114.993,4
0.813,0.456,0.587,70,108.801,4
0.708,0.504,0.413,40,106.998,4
0.511,0.678,0.405,57,212.137,4
0.572,0.498,0.549,61,109.192,4
0.846,0.668,0.576,35,121.006,4
0.843,0.448,0.172,52,119.564,4
0.687,0.921,0.781,19,106.997,4
0.83,0.374,0.59,45,109.963,4
0.869,0.647,0.325,41,110.135,4
0.754,0.504,0.363,28,105.949,4
0.753,0.594,0.562,59,112.568,4
0.732,0.746,0.561,26,102.999,4
0.363,0.703,0.335,38,179.313,4
0.605,0.774,0.679,30,96.795,4
0.71,0.735,0.627,36,115.753,4
0.634,0.645,0.677,75,93.05,4
0.697,0.409,0.542,56,124.382,4
0.303,0.582,0.432,37,74.814,4
0.701,0.378,0.321,11,90.985,4
0.579,0.834,0.424,39,92.059,4
0.53,0.398,0.717,14,129.592,4
0.539,0.378,0.185,20,142.005,4
0.684,0.599,0.4,32,162.981,4
0.737,0.655,0.64,25,95.018,4
0.485,0.428,0.581,28,61.671,4
0.696,0.828,0.892,24,103.02,4
0.425,0.378,0.405,41,118.593,4
0.722,0.0767,0.484,58,84.854,4
0.383,0.391,0.213,59,99.7,4
0.609,0.416,0.545,38,98.033,4
0.691,0.66,0.94,28,146.78,4
0.503,0.689,0.733,15,82.328,4
0.335,0.625,0.346,90,150.277,4
0.582,0.818,0.708,57,128.891,4
0.683,0.473,0.966,48,103.849,4
0.681,0.715,0.957,79,152.132,4
0.679,0.759,0.333,49,87.618,4
0.693,0.392,0.42,23,102.922,4
0.219,0.456,0.309,10,81.863,4
0.451,0.446,0.567,12,89.459,4
0.522,0.756,0.432,43,145.938,4
0.586,0.594,0.381,29,149.79,4
0.53,0.326,0.229,55,111.831,4
0.538,0.186,0.468,28,126.82,4
0.529,0.518,0.776,25,168.735,4
0.368,0.0323,0.64,23,87.479,4
0.436,0.228,0.144,24,120.858,4
0.544,0.516,0.325,30,94.87,4
0.576,0.561,0.908,25,149.174,4
0.225,0.121,0.071,45,117.105,4
0.551,0.292,0.582,26,78.158,4
0.343,0.76,0.356,73,126.322,4
0.668,0.525,0.586,20,150.19,4
0.772,0.766,0.759,45,96.581,4
0.552,0.0858,0.364,46,110.942,4
0.785,0.341,0.69,25,111.874,4
0.653,0.415,0.762,58,91.977,4
0.353,0.354,0.71,48,90.563,4
0.57,0.51,0.841,32,76.919,4
0.599,0.548,0.81,42,101.641,4
0.513,0.699,0.306,51,173.845,4
0.605,0.837,0.527,38,97.191,4
0.637,0.707,0.72,54,141.242,4
0.564,0.563,0.709,33,152.163,4
0.474,0.411,0.475,52,90.636,4
0.635,0.832,0.929,23,120.07,4
0.467,0.572,0.591,51,140.904,4
0.44,0.121,0.248,43,146.177,4
0.311,0.192,0.397,43,75.018,4
0.359,0.311,0.483,35,82.231,4
0.235,0.386,0.0956,20,78.757,4
0.358,0.501,0.36,20,76.972,4
0.6,0.921,0.493,43,95.124,4
0.698,0.662,0.81,49,141.639,4
0.677,0.334,0.313,27,138.832,4
0.644,0.665,0.824,31,92.928,4
0.732,0.583,0.493,37,134.217,4
0.757,0.458,0.731,36,90.997,4
0.749,0.518,0.575,37,75.994,4
0.718,0.469,0.826,11,79.901,4
0.589,0.433,0.343,37,99.875,4
0.697,0.445,0.396,53,119.943,4
0.669,0.557,0.741,43,170.093,4
0.706,0.326,0.705,51,145.976,4
0.554,0.472,0.497,38,141.283,4
0.44,0.239,0.167,45,106.777,4
0.618,0.552,0.586,67,81.975,4
0.741,0.437,0.533,41,129.896,4
0.878,0.242,0.43,42,146.077,4
0.734,0.402,0.4,25,79.992,4
0.471,0.476,0.188,41,90.896,4
0.402,0.219,0.0673,18,91.885,4
0.696,0.49,0.557,45,179.825,4
0.595,0.525,0.756,48,136.061,4
0.815,0.364,0.723,62,84.898,4
0.727,0.38,0.431,21,105.736,4
0.637,0.44,0.44,39,83.109,4
0.539,0.279,0.241,26,94.004,4
0.556,0.346,0.451,57,123.869,4
0.457,0.37,0.179,36,125.814,4
0.699,0.388,0.566,60,125.858,4
0.605,0.226,0.142,63,122.713,4
0.739,0.511,0.542,75,96.038,4
0.659,0.226,0.0705,48,119.687,4
0.672,0.499,0.351,24,80.22,4
0.651,0.501,0.373,51,109.896,4
0.711,0.467,0.7,46,86.752,4
0.752,0.558,0.636,44,127.054,4
0.622,0.572,0.342,43,96.073,4
0.548,0.542,0.389,47,83.106,4
0.736,0.666,0.224,52,89.824,4
0.667,0.627,0.784,52,186.081,4
0.552,0.431,0.643,35,84.312,4
0.387,0.44,0.386,32,165.238,4
0.506,0.33,0.338,44,136.133,4
0.652,0.498,0.321,57,120.144,4
0.702,0.458,0.678,58,89.271,4
0.708,0.644,0.662,45,89.968,4
0.717,0.449,0.611,54,108.802,4
0.469,0.132,0.36,18,67.011,4
0.78,0.572,0.695,50,100.999,4
0.586,0.507,0.388,26,119.77,4
0.634,0.598,0.729,36,83.082,4
0.671,0.322,0.41,31,93.901,4
0.606,0.343,0.512,31,74.637,4
0.744,0.735,0.951,47,99.991,4
0.339,0.273,0.304,50,96.804,4
0.593,0.459,0.207,27,165.041,4
0.546,0.57,0.282,13,90.514,4
0.423,0.468,0.585,40,158.808,4
0.85,0.513,0.623,62,99.01,4
0.412,0.769,0.414,51,101.954,4
0.702,0.297,0.123,53,141.193,4
0.812,0.526,0.516,52,143.981,4
0.567,0.5,0.391,48,80.626,4
0.738,0.357,0.34,50,126.143,4
0.767,0.494,0.801,41,96.003,4
0.442,0.585,0.233,39,118.736,4
0.744,0.385,0.83,32,78.494,4
0.609,0.598,0.333,42,83.822,4
0.341,0.226,0.162,35,115.885,4
0.762,0.521,0.915,26,81.988,4
0.734,0.323,0.789,10,73.925,4
0.634,0.328,0.21,14,108.085,4
0.787,0.425,0.711,52,99.225,4
0.377,0.284,0.168,45,95.381,4
0.753,0.472,0.816,62,135.276,4
0.468,0.149,0.124,50,97.965,4
0.549,0.792,0.563,51,134.824,4
0.741,0.397,0.418,65,85.049,4
0.397,0.507,0.363,65,74.737,4
0.552,0.741,0.718,60,69.709,4
0.684,0.683,0.406,72,112.856,4
0.85,0.273,0.572,64,116.894,4
0.89,0.523,0.345,64,111.031,4
0.616,0.243,0.56,61,183.948,4
0.547,0.294,0.11,65,105.027,4
0.717,0.709,0.651,56,139.414,4
0.741,0.61,0.72,74,125.99,4
0.622,0.446,0.168,56,68.85,4
0.795,0.594,0.409,77,135.002,4
0.875,0.41,0.445,58,87.999,4
0.727,0.456,0.548,69,111.331,4
0.736,0.449,0.326,82,80.126,4
0.514,0.506,0.312,70,88.044,4
0.649,0.493,0.277,73,104.542,4
0.461,0.653,0.588,71,81.628,4
0.314,0.399,0.302,52,169.525,4
0.702,0.659,0.843,71,79.64,4
0.706,0.487,0.558,48,104.0,4
0.7,0.414,0.444,59,60.479,4
0.823,0.558,0.674,66,155.974,4
0.885,0.595,0.754,70,148.034,4
0.827,0.553,0.0631,65,110.015,4
0.587,0.177,0.125,64,75.039,4
0.553,0.441,0.525,69,76.988,4
0.463,0.427,0.231,65,116.059,4
0.395,0.409,0.193,61,74.088,4
0.72,0.647,0.809,67,157.877,4
0.709,0.49,0.0397,69,155.069,4
0.7,0.316,0.55,49,72.936,4
0.654,0.587,0.693,37,71.977,4
0.693,0.369,0.141,68,140.148,4
0.547,0.6,0.49,58,89.041,4
0.814,0.509,0.665,21,154.885,4
0.732,0.478,0.482,21,179.874,4
0.723,0.948,0.864,24,136.389,4
0.548,0.421,0.253,15,173.93,4
0.499,0.523,0.41,32,190.96,4
0.571,0.731,0.593,16,82.0,4
0.319,0.59,0.211,15,139.453,4
0.588,0.65,0.722,25,83.102,4
0.452,0.569,0.475,26,172.633,4
0.662,0.865,0.91,48,82.083,4
0.692,0.693,0.46,33,94.003,4
0.745,0.54,0.696,29,96.979,4
0.487,0.497,0.195,50,160.317,4
0.812,0.566,0.771,37,105.992,4
0.64,0.574,0.655,16,149.973,4
0.605,0.656,0.577,36,76.477,4
0.728,0.473,0.414,20,84.001,4
0.673,0.491,0.331,40,115.29,4
0.733,0.697,0.747,28,104.995,4
0.642,0.572,0.607,49,72.493,4
0.624,0.488,0.273,58,84.218,4
0.666,0.715,0.836,20,86.799,4
0.556,0.546,0.113,25,89.805,4
0.595,0.682,0.498,25,79.927,4
0.653,0.609,0.482,21,95.982,4
0.7,0.473,0.528,21,122.985,4
0.619,0.467,0.709,14,144.977,4
0.688,0.543,0.721,16,148.019,4
0.66,0.806,0.75,34,99.987,4
0.654,0.775,0.689,38,87.962,4
0.542,0.54,0.33,58,136.022,4
0.662,0.569,0.672,48,92.375,4
0.819,0.428,0.454,52,87.9,4
0.804,0.411,0.375,20,130.023,4
0.78,0.493,0.611,17,81.908,4
0.593,0.881,0.837,35,112.249,4
0.656,0.964,0.871,28,123.137,4
0.748,0.622,0.838,27,79.95,4
0.545,0.768,0.532,12,84.816,4
0.72,0.61,0.832,22,119.961,4
0.605,0.408,0.467,40,139.936,4
0.543,0.66,0.715,37,78.507,4
0.839,0.668,0.772,25,91.014,4
0.588,0.598,0.492,20,159.977,4
0.674,0.535,0.255,42,88.98,4
0.527,0.765,0.681,43,173.767,4
0.71,0.583,0.319,23,95.109,4
0.561,0.736,0.448,31,99.404,4
0.7,0.632,0.772,35,77.918,4
0.606,0.532,0.199,33,87.827,4
0.789,0.513,0.547,39,92.981,4
0.814,0.474,0.821,35,148.045,4
0.977,0.498,0.616,27,115.009,4
0.691,0.472,0.291,46,95.83,4
0.772,0.366,0.471,48,96.993,4
0.856,0.58,0.88,27,118.974,4
0.643,0.535,0.564,56,82.193,4
0.689,0.763,0.725,47,172.513,4
0.666,0.254,0.207,35,82.884,4
0.774,0.39,0.164,30,142.069,4
0.724,0.416,0.578,53,151.181,4
0.517,0.574,0.727,40,170.117,4
0.808,0.715,0.825,38,100.034,4
0.81,0.534,0.863,55,97.87,4
0.712,0.616,0.698,36,98.094,4
0.622,0.882,0.762,57,77.506,4
0.636,0.677,0.694,46,164.035,4
0.674,0.501,0.432,46,133.974,4
0.37,0.473,0.168,30,129.178,4
0.671,0.76,0.604,30,141.982,4
0.764,0.507,0.809,47,77.256,4
0.582,0.658,0.654,21,77.959,4
0.623,0.602,0.714,47,87.379,4
0.827,0.452,0.922,50,83.817,4
0.892,0.377,0.745,34,95.992,4
0.709,0.704,0.451,53,102.003,4
0.518,0.753,0.558,17,81.239,4
0.6,0.466,0.408,17,82.224,4
0.81,0.756,0.572,15,88.087,4
0.36,0.568,0.17,10,78.158,4
0.732,0.39,0.339,16,172.039,4
0.57,0.499,0.424,25,116.225,4
0.628,0.783,0.53,36,88.702,4
0.865,0.674,0.625,33,119.975,4
0.814,0.472,0.544,26,90.992,4
0.769,0.558,0.593,53,100.007,4
0.495,0.465,0.338,25,94.03,4
0.672,0.457,0.679,31,89.506,4
0.738,0.408,0.417,42,136.014,4
0.872,0.574,0.959,16,106.573,4
0.851,0.525,0.746,47,98.997,4
0.706,0.404,0.416,33,90.319,4
0.367,0.614,0.536,36,144.491,4
0.792,0.633,0.819,25,91.518,4
0.833,0.694,0.575,28,110.995,4
0.728,0.622,0.745,32,81.955,4
0.73,0.422,0.505,66,118.427,4
0.753,0.663,0.149,60,90.011,4
0.567,0.675,0.651,53,167.737,4
0.62,0.443,0.581,30,87.423,4
0.636,0.48,0.359,31,83.928,4
0.656,0.61,0.52,61,140.058,4
0.836,0.67,0.556,75,107.018,4
0.823,0.818,0.844,46,92.973,4
0.77,0.498,0.807,31,92.763,4
0.79,0.594,0.547,38,122.929,4
0.751,0.61,0.771,36,96.903,4
0.742,0.815,0.637,52,171.918,4
0.662,0.349,0.234,62,141.951,4
0.798,0.42,0.675,48,126.071,4
0.824,0.656,0.707,60,125.006,4
0.78,0.797,0.648,50,86.235,4
0.82,0.596,0.54,65,94.968,4
0.77,0.675,0.909,29,129.871,4
0.811,0.403,0.539,13,140.006,4
0.711,0.463,0.698,43,86.974,4
0.804,0.627,0.596,37,129.986,4
0.504,0.705,0.584,78,175.483,4
0.559,0.583,0.511,37,148.053,4
0.726,0.556,0.578,32,88.018,4
0.773,0.687,0.726,17,82.974,4
0.772,0.481,0.603,49,92.984,4
0.804,0.403,0.611,44,82.646,4
0.599,0.475,0.51,17,131.629,4
0.777,0.662,0.634,70,111.13,4
0.813,0.412,0.427,46,90.807,4
0.802,0.463,0.291,76,103.961,4
0.748,0.411,0.339,45,91.941,4
0.65,0.509,0.364,43,88.848,4
0.529,0.447,0.229,32,94.038,4
0.843,0.435,0.19,77,120.058,4
0.544,0.281,0.236,53,134.553,4
0.551,0.438,0.199,56,83.932,4
0.605,0.692,0.63,31,92.808,4
0.676,0.458,0.723,39,84.188,4
0.672,0.506,0.5,57,79.974,4
0.694,0.514,0.382,21,139.981,4
0.708,0.79,0.82,44,92.05,4
0.851,0.669,0.835,40,109.974,4
0.875,0.45,0.619,59,94.86,4
0.718,0.486,0.589,59,83.077,4
0.814,0.592,0.904,46,90.009,4
0.944,0.514,0.331,65,120.004,4
0.792,0.538,0.761,45,91.992,4
0.687,0.535,0.516,26,94.926,4
0.576,0.641,0.666,36,164.128,4
0.674,0.643,0.358,54,82.103,4
0.729,0.557,0.897,51,92.814,4
0.673,0.843,0.677,32,84.088,4
0.769,0.613,0.502,52,81.96,4
0.843,0.805,0.615,77,94.946,4
0.779,0.742,0.358,41,91.035,4
0.729,0.569,0.506,39,95.984,4
0.589,0.663,0.511,20,97.16,4
0.582,0.668,0.612,42,178.033,4
0.628,0.588,0.491,54,83.13,4
0.661,0.91,0.709,44,88.875,4
0.761,0.683,0.671,60,101.787,4
0.672,0.669,0.663,42,139.991,4
0.513,0.379,0.0619,45,85.645,4
0.81,0.618,0.888,47,93.719,4
0.458,0.74,0.37,56,79.255,4
0.561,0.688,0.615,24,87.114,4
0.518,0.9,0.739,41,168.051,4
0.666,0.84,0.697,44,86.66,4
0.842,0.473,0.65,46,92.005,4
0.54,0.832,0.843,36,88.551,4
0.76,0.59,0.762,17,119.995,4
0.62,0.655,0.548,45,94.716,4
0.69,0.567,0.609,46,96.002,4
0.706,0.483,0.663,64,92.002,4
0.543,0.298,0.254,65,125.523,4
0.79,0.443,0.615,32,90.487,4
0.661,0.967,0.164,48,126.148,4
0.504,0.951,0.674,50,119.949,4
0.556,0.875,0.593,43,129.991,4
0.783,0.882,0.865,40,117.062,4
0.756,0.935,0.843,46,116.977,4
0.627,0.818,0.485,51,119.996,4
0.606,0.793,0.773,40,119.986,4
0.678,0.839,0.671,41,119.043,4
0.612,0.938,0.595,52,129.994,4
0.594,0.77,0.532,49,127.911,4
0.831,0.758,0.826,40,122.006,4
0.782,0.806,0.921,36,130.039,4
0.64,0.853,0.443,31,100.03,4
0.484,0.829,0.388,47,116.996,4
0.796,0.765,0.724,28,119.025,4
0.646,0.667,0.708,30,120.028,4
0.763,0.899,0.703,22,122.037,4
0.68,0.839,0.628,19,123.965,4
0.709,0.947,0.74,29,120.115,4
0.659,0.768,0.206,26,121.98,4
0.697,0.974,0.464,22,124.1,4
0.655,0.914,0.359,30,120.125,4
0.477,0.973,0.215,22,124.071,4
0.692,0.814,0.227,21,129.971,4
0.711,0.98,0.569,38,124.019,4
0.648,0.893,0.853,30,100.014,4
0.805,0.745,0.923,30,99.986,4
0.711,0.754,0.964,23,110.054,4
0.665,0.875,0.713,33,102.322,4
0.681,0.435,0.758,45,131.936,4
0.672,0.63,0.952,33,133.953,4
0.672,0.661,0.846,18,98.935,4
0.717,0.725,0.984,25,132.014,4
0.701,0.607,0.876,29,122.981,4
0.709,0.557,0.804,37,132.974,4
0.668,0.5,0.769,24,132.989,4
0.663,0.618,0.723,32,95.029,4
0.712,0.781,0.686,44,104.948,4
0.742,0.639,0.655,38,119.91,4
0.531,0.563,0.669,30,89.09,4
0.636,0.807,0.417,39,121.967,4
0.662,0.821,0.28,39,128.022,4
0.708,0.719,0.707,30,121.998,4
0.356,0.857,0.397,35,189.372,4
0.415,0.359,0.404,51,146.029,4
0.614,0.761,0.881,37,122.889,4
0.544,0.23,0.539,20,107.09,4
0.542,0.73,0.488,27,82.971,4
0.636,0.836,0.801,37,127.027,4
0.644,0.817,0.673,25,125.335,4
0.607,0.705,0.656,47,93.04,4
0.693,0.822,0.441,30,118.052,4
0.655,0.894,0.877,40,121.968,4
0.676,0.784,0.838,36,110.665,4
0.745,0.34,0.675,38,102.334,4
0.757,0.337,0.559,39,92.864,4
0.879,0.573,0.808,30,127.613,4
0.736,0.219,0.538,22,142.816,4
0.728,0.28,0.307,25,84.99,4
0.587,0.971,0.558,28,146.523,4
0.759,0.712,0.942,35,132.988,4
0.602,0.794,0.624,26,113.612,4
0.612,0.77,0.627,32,126.656,4
0.699,0.7,0.724,40,130.824,4
0.76,0.707,0.911,37,124.035,4
0.602,0.851,0.709,35,156.796,4
0.635,0.61,0.742,45,91.211,4
0.618,0.849,0.705,43,119.152,4
0.637,0.934,0.519,31,125.018,4
0.717,0.893,0.68,40,107.819,4
0.709,0.545,0.587,37,112.631,4
0.676,0.739,0.597,26,119.999,4
0.77,0.909,0.759,22,119.93,4
0.381,0.617,0.582,32,86.457,4
0.537,0.876,0.842,50,122.722,4
0.473,0.973,0.847,17,119.81,4
0.743,0.643,0.914,24,98.287,4
0.872,0.545,0.727,46,119.979,4
0.653,0.265,0.367,49,99.732,4
0.611,0.454,0.444,61,93.004,4
0.498,0.292,0.348,58,68.963,4
0.638,0.43,0.336,30,90.233,4
0.626,0.108,0.334,45,92.13,4
0.6,0.619,0.308,49,103.908,4
0.582,0.502,0.555,52,85.629,4
0.503,0.275,0.682,39,99.984,4
0.511,0.391,0.58,47,112.196,4
0.643,0.871,0.452,12,121.569,4
0.503,0.416,0.266,45,88.9,4
0.88,0.22,0.812,49,94.112,4
0.442,0.345,0.342,50,82.825,4
0.353,0.388,0.19,57,80.67,4
0.554,0.332,0.216,51,124.876,4
0.349,0.353,0.181,38,79.54,4
0.694,0.515,0.44,23,79.97,4
0.479,0.558,0.8,58,83.465,4
0.561,0.541,0.324,61,84.241,4
0.451,0.518,0.411,48,111.827,4
0.618,0.671,0.597,31,122.905,4
0.663,0.516,0.529,40,83.909,4
0.588,0.263,0.232,44,84.01,4
0.523,0.687,0.562,55,78.509,4
0.544,0.51,0.385,46,80.632,4
0.784,0.506,0.545,64,120.141,4
0.514,0.366,0.272,43,88.918,4
0.484,0.367,0.377,54,81.038,4
0.924,0.297,0.547,21,105.027,4
0.572,0.209,0.446,74,80.069,4
0.55,0.31,0.445,31,82.336,4
0.622,0.418,0.259,34,79.926,4
0.749,0.399,0.816,61,89.972,4
0.519,0.402,0.51,45,136.062,4
0.302,0.179,0.279,35,85.477,4
0.657,0.346,0.239,17,159.986,4
0.498,0.692,0.577,55,136.662,4
0.41,0.169,0.208,66,89.494,4
0.834,0.536,0.962,53,99.924,4
0.821,0.214,0.339,14,78.079,4
0.534,0.404,0.654,49,171.761,4
0.763,0.385,0.304,39,76.985,4
0.587,0.624,0.251,62,93.428,4
0.748,0.372,0.547,47,95.033,4
0.633,0.493,0.469,46,147.759,4
0.668,0.778,0.633,36,100.03,4
0.624,0.544,0.293,50,87.931,4
0.698,0.255,0.243,57,132.036,4
0.423,0.631,0.392,26,162.466,4
0.679,0.344,0.186,47,87.034,4
0.567,0.202,0.399,52,72.458,4
0.7,0.812,0.855,53,107.983,4
0.552,0.745,0.904,17,80.023,4
0.594,0.839,0.577,10,87.014,4
0.681,0.641,0.666,25,81.029,4
0.358,0.833,0.695,19,130.815,4
0.653,0.311,0.534,17,77.103,4
0.481,0.615,0.593,21,88.547,4
0.475,0.491,0.534,14,76.362,4
0.525,0.807,0.319,13,84.867,4
0.571,0.435,0.464,29,132.352,4
0.384,0.529,0.504,11,86.066,4
0.621,0.719,0.854,17,89.938,4
